"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId"
"2025-03-24 20:27:35",1742848055057,"youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app/favicon.ico","GET","",500,"x7j9w-1742848055013-af39b85f594a","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","dpl_D7JEkP2MiPDW6Xz77G61UimpoKce",1721,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:27:34",1742848054992,"youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app/","GET","",-1,"44nvq-1742848053139-021e0ba80875","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","dpl_D7JEkP2MiPDW6Xz77G61UimpoKce",-1,"iad1",-1,-1,"Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:27:34",1742848054925,"youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app/","GET","",-1,"kpd79-1742848053171-3deda67a7b82","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","dpl_D7JEkP2MiPDW6Xz77G61UimpoKce",-1,"iad1",-1,-1,"Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:27:34",1742848054810,"youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app/favicon.ico","GET","",500,"drgq9-1742848054773-fe69d9c9389f","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","dpl_D7JEkP2MiPDW6Xz77G61UimpoKce",1871,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:27:34",1742848054694,"youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app/","GET","",-1,"kwtsl-1742848052579-42e6168322bf","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","dpl_D7JEkP2MiPDW6Xz77G61UimpoKce",-1,"iad1",-1,-1,"Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:27:33",1742848053242,"youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app/","GET","",500,"6dj8b-1742848053204-ab1a27ab27f5","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","dpl_D7JEkP2MiPDW6Xz77G61UimpoKce",1830,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:27:33",1742848053210,"youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app/","GET","",500,"kpd79-1742848053171-3deda67a7b82","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","dpl_D7JEkP2MiPDW6Xz77G61UimpoKce",1701,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:27:33",1742848053176,"youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app/","GET","",500,"44nvq-1742848053139-021e0ba80875","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","dpl_D7JEkP2MiPDW6Xz77G61UimpoKce",1791,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:27:33",1742848053077,"youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app/","GET","",-1,"4xfm9-1742848051242-0cd34bd06607","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","dpl_D7JEkP2MiPDW6Xz77G61UimpoKce",-1,"iad1",-1,-1,"Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:27:33",1742848053010,"youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app/","GET","",-1,"b6k2q-1742848051104-ade804773088","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","dpl_D7JEkP2MiPDW6Xz77G61UimpoKce",-1,"iad1",-1,-1,"Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:27:32",1742848052983,"youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app/","GET","",-1,"gt7qp-1742848051101-99f41abeb311","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","dpl_D7JEkP2MiPDW6Xz77G61UimpoKce",-1,"iad1",-1,-1,"Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:27:32",1742848052618,"youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app/","GET","",500,"kwtsl-1742848052579-42e6168322bf","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","dpl_D7JEkP2MiPDW6Xz77G61UimpoKce",2054,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:27:32",1742848052425,"youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app/","GET","",-1,"5df77-1742848050254-393ee91d5e4d","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","dpl_D7JEkP2MiPDW6Xz77G61UimpoKce",-1,"iad1",-1,-1,"Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:27:31",1742848051277,"youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app/","GET","",500,"4xfm9-1742848051242-0cd34bd06607","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","dpl_D7JEkP2MiPDW6Xz77G61UimpoKce",1775,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:27:31",1742848051231,"youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app/","GET","",500,"b6k2q-1742848051104-ade804773088","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","dpl_D7JEkP2MiPDW6Xz77G61UimpoKce",1763,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:27:31",1742848051138,"youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app/","GET","",500,"gt7qp-1742848051101-99f41abeb311","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","dpl_D7JEkP2MiPDW6Xz77G61UimpoKce",1831,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:27:30",1742848050290,"youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app/","GET","",500,"5df77-1742848050254-393ee91d5e4d","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","dpl_D7JEkP2MiPDW6Xz77G61UimpoKce",2113,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:27:29",1742848049187,"youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app/","GET","",-1,"rtfwr-1742848046969-d0dd41656cd6","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","dpl_D7JEkP2MiPDW6Xz77G61UimpoKce",-1,"iad1",-1,-1,"Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:27:29",1742848049018,"youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app/","GET","",-1,"vpgcr-1742848047070-bdf82f2f2888","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","dpl_D7JEkP2MiPDW6Xz77G61UimpoKce",-1,"iad1",-1,-1,"Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:27:28",1742848048826,"youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app/","GET","",-1,"cqsp2-1742848046998-e4915f6df0d6","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","dpl_D7JEkP2MiPDW6Xz77G61UimpoKce",-1,"iad1",-1,-1,"Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:27:28",1742848048153,"youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app/","GET","",-1,"bpk59-1742848046350-5f74e523c852","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","dpl_D7JEkP2MiPDW6Xz77G61UimpoKce",-1,"iad1",-1,-1,"Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:27:27",1742848047119,"youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app/","GET","",500,"vpgcr-1742848047070-bdf82f2f2888","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","dpl_D7JEkP2MiPDW6Xz77G61UimpoKce",1883,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:27:27",1742848047105,"youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app/","GET","",500,"rtfwr-1742848046969-d0dd41656cd6","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","dpl_D7JEkP2MiPDW6Xz77G61UimpoKce",2067,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:27:27",1742848047034,"youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app/","GET","",500,"cqsp2-1742848046998-e4915f6df0d6","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","dpl_D7JEkP2MiPDW6Xz77G61UimpoKce",1771,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:27:26",1742848046386,"youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app/","GET","",500,"bpk59-1742848046350-5f74e523c852","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","dpl_D7JEkP2MiPDW6Xz77G61UimpoKce",1752,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:27:25",1742848045973,"youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app/","GET","",-1,"jrbf4-1742848042735-7a5f4b981da5","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","dpl_D7JEkP2MiPDW6Xz77G61UimpoKce",-1,"iad1",-1,-1,"Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.
Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:27:25",1742848045905,"youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app/","GET","",-1,"vg55z-1742848042797-078b10c610c9","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-1qc54qwgs-pats-projects-b663c761.vercel.app","dpl_D7JEkP2MiPDW6Xz77G61UimpoKce",-1,"iad1",-1,-1,"Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.
Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
